MANHATTAN,BRONX,BROOKLYN,QUEENS,STATEN_ISLAND,PERCENT_WHITE,MEDIAN_INCOME,POPULATION_DENSITY,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,LAND_SQUARE_FEET,SALE_PRICE,SERVICES_COUNT,COOP,CONDO,FAMILY_DWELLING,ELEVATOR
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1890,765000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3150,473373,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1827,825000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1961,999000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3300,1280000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3300,989000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3200,999990,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3224,1600000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,4000,1625000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,4000,1300000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,990000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2667,1118000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,1125000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,1490000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,4000,2350000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,1320000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,1170000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1440,680000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,995000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3080,1600000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2300,1200000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2200,1300000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2400,1060000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2250,1070000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2308,975000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2500,1340000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,900000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3300,1357000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,4000,1580000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,2500000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,799000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,950000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2900,950000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1900,1165000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,970000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2033,857000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2033,875000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2100,990000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2667,945000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1875,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1710,912000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1775,650000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1855,803000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1855,835000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,870000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,915000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,795000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2639,710000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,760000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2500,980000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2667,1185000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3300,975000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1650,760000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,780000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1875,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1775,929000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2042,860000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,772000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2600,760000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2200,373000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1850,755000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,802000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1850,849900,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1850,735000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,630000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,838000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,700000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,725500,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2117,742500,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,715000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2633,850000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,720000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,798000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2074,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1440,775000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2925,1225000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,4000,900000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,1285000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,650000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3000,1045000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,888000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,860000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,1225000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,5000,1445000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,5000,1600000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2500,1650000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1597,888000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1577,500000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,1200000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2080,1450000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2950,833000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3150,1154000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3500,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2500,965000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3150,1650000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1293,730000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2391,1410000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3000,1450000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3000,1597000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3000,1300000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1890,835000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1890,810000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1444,760000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,2940000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3000,2250000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,1650000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,1850000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1509,780000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1509,761000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2295,1344090,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,2300000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2125,1785000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1828,1630000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2333,1450000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2200,1075000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3773,1400000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3500,1525000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,672500,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2400,1375000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3000,990000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,859000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1750,823000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1750,850000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,915000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,900000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4080,1800000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2550,2300000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3325,2050000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2125,980000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,1.0,1680,935333,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,1.0,1680,905667,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,1.0,1680,905667,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,1.0,1800,950000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2250,1153000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2250,900000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2500,1315000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2600,1250000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1800,650000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2500,1300000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3383,1375000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,1.0,1680,1100000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3367,850000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2008,789000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1758,382407,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1767,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2583,818000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,904000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1900,777000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2237,825000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,3400,1526000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,2000,1350000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,2900,1580000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,2900,1900000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,2450,1100000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,6.0,0.0,2000,1050000,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,43.0,0.0,12301,375000,0.0,0,0,0,1
0,0,1,0,0,71.26521532655153,66332.0,36934.0,8.0,1.0,4000,7550000,0.0,0,0,0,1
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,3.0,1200,1365000,0.0,1,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,4.0,4000,2150000,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,1.0,2100,10,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,3.0,19275,18000000,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,1.0,1600,518000,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,5.0,7.0,4200,700000,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3333,1443500,0.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,610000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1796,648000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,870000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,860000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,688000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,840000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,810000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,1075000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,690000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,850000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1783,729000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,941000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,885000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,1.0,1760,800000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,1.0,1760,890000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,999000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,1030000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,840000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,750000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,3100,999999,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,760000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,738000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1817,803000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,814000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,775000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,8000,900000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2800,930000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1800,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1800,745000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,760000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,4000,1210000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,878000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2800,955000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3200,10,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,831500,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,2000,575000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,1800,800000,0.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1536,880000,8.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1536,920000,8.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,3500,1375000,8.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,0.0,1500,738000,8.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,2.0,1.0,1892,2365000,8.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,3.0,0.0,2000,1200000,8.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,11.0,8000,3800000,8.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,8000,1500000,8.0,0,0,0,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1868,1700000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,1.0,2000,1450000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,865000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,1.0,2730,575000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1833,948000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1833,10,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1833,965000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,750000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1300,768000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,760000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,770000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,960000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,760000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,715000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2333,915000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1890,875000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,690000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,701416,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,700000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,1250000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2220,1100000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2500,1600000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2500,10,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2500,598000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2500,773000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1500,769999,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1500,750000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1710,850000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2083,880000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2033,930000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,782000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,910000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,818000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,220000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1600,710000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,1800,778000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,975000,2.0,0,0,1,0
0,0,1,0,0,71.26521532655153,66332.0,36934.0,1.0,0.0,2000,860000,2.0,0,0,1,0
